Index Name,Date,Open,High,Low,Close,Daily_Return,Daily_Return_Pct,Price_Change,Intraday_Range,Intraday_Range_Pct,MA_5,MA_10,MA_20,Volatility_10D,Momentum_5D,Lag_1,Lag_2,Lag_3,Lag_5,Lag_10,Target_Next_Day_Up
NIFTY 50,2026-07-30,24249.55,24342.95,24187.1,24317.15,0.0027608019727671795,0.27608019727671795,66.95000000000073,155.85000000000218,0.6409056982417848,24063.22,24094.245000000003,24125.420000000002,11.327445316179825,0.018749790528538535,24250.2,23985.35,23995.95,23869.6,24072.75,1
NIFTY 50,2026-07-31,24361.45,24429.4,24299.7,24383.6,0.002732639310116358,0.2732639310116358,66.44999999999709,129.70000000000073,0.5319148936170243,24186.45,24099.175,24131.0575,10.010161556697474,0.025924110495656683,24317.15,24250.2,23985.35,23767.45,24334.3,1
NIFTY 50,2026-08-03,24572.7,24774.3,24515.15,24774.3,0.016023064682819665,1.6023064682819665,390.7000000000007,259.1499999999978,1.046043682364377,24342.12,24152.754999999997,24148.254999999997,12.415049304073733,0.032436723697123915,24383.6,24317.15,24250.2,23995.95,24238.5,0
NIFTY 50,2026-08-04,24703.9,24703.9,24427.95,24614.9,-0.006434086936865979,-0.6434086936865979,-159.39999999999782,275.9500000000007,1.1210689460448782,24468.03,24195.475,24159.065,13.01353349315236,0.026247271772144476,24774.3,24383.6,24317.15,23985.35,24187.7,1
NIFTY 50,2026-08-05,24669.2,24677.6,24497.95,24624.65,0.00039610154824920585,0.039610154824920585,9.75,179.64999999999782,0.7295535164966722,24542.920000000002,24258.315000000002,24196.195,11.900581169136585,0.015441109764043226,24614.9,24774.3,24383.6,24250.2,23996.25,1
NIFTY 50,2026-08-06,24641.0,24677.05,24604.15,24636.0,0.0004609202567344983,0.04609202567344983,11.349999999998545,72.89999999999782,0.29590842669263606,24606.69,24334.954999999998,24229.855000000003,11.160739606277739,0.013112145132139208,24624.65,24614.9,24774.3,24317.15,23869.6,0
NIFTY 50,2026-08-07,24538.9,24630.4,24522.75,24570.65,-0.002652622178925146,-0.2652622178925146,-65.34999999999854,107.65000000000146,0.43812434754473917,24644.1,24415.275,24248.0425,10.882385499877707,0.007671139618432132,24636.0,24624.65,24614.9,24383.6,23767.45,1
NIFTY 50,2026-08-10,24581.25,24620.95,24511.1,24583.8,0.0005351913767033256,0.05351913767033256,13.149999999997817,109.85000000000218,0.4468389752601396,24606.0,24474.06,24266.682500000003,10.361033431572537,-0.007689420084523113,24570.65,24636.0,24624.65,24774.3,23995.95,0
NIFTY 50,2026-08-11,24575.1,24576.85,24429.25,24471.7,-0.004559913438931251,-0.4559913438931251,-112.09999999999854,147.59999999999854,0.6031456743912297,24577.360000000004,24522.695,24287.665,10.875465211924991,-0.005817614534286197,24583.8,24570.65,24636.0,24614.9,23985.35,0
NIFTY 50,2026-08-12,24472.45,24473.3,24265.95,24435.95,-0.0014608711286915321,-0.1460871128691532,-35.75,207.34999999999854,0.8485448693420904,24539.620000000003,24541.269999999997,24305.5375,9.724835218847456,-0.007663053078927007,24471.7,24583.8,24570.65,24624.65,24250.2,0
NIFTY 50,2026-08-13,24431.6,24431.6,24311.4,24395.85,-0.0016410248015731321,-0.1641024801573132,-40.10000000000218,120.19999999999709,0.4927067513531896,24491.59,24549.14,24321.6925,9.72485329454647,-0.009747929858743398,24435.95,24471.7,24583.8,24636.0,24317.15,0
NIFTY 50,2026-08-14,24361.9,24405.2,24296.8,24366.0,-0.0012235687627197844,-0.12235687627197844,-29.849999999998545,108.40000000000146,0.4448822129196481,24450.659999999996,24547.379999999997,24323.277500000004,9.65484339131396,-0.008329042984210888,24395.85,24435.95,24471.7,24570.65,24383.6,0
NIFTY 50,2026-08-17,24343.45,24360.1,24226.95,24287.65,-0.0032155462529753764,-0.32155462529753764,-78.34999999999854,133.14999999999782,0.5482210094430618,24391.43,24498.715,24325.735,3.641559740852,-0.012046550980727044,24366.0,24395.85,24435.95,24583.8,24774.3,0
NIFTY 50,2026-08-18,24223.85,24269.65,24154.9,24154.9,-0.005465740818893505,-0.5465740818893505,-132.75,114.75,0.47505889074266505,24328.07,24452.715000000004,24324.095,3.328914714536539,-0.012945565694250871,24287.65,24366.0,24395.85,24471.7,24614.9,0
NIFTY 50,2026-08-19,24152.05,24172.85,24025.65,24078.3,-0.0031711992183781623,-0.31711992183781623,-76.60000000000218,147.1999999999971,0.6113388403666251,24256.54,24398.079999999998,24328.197500000002,3.1202856964363828,-0.014636222450938097,24154.9,24287.65,24366.0,24435.95,24624.65,1
NIFTY 50,2026-08-20,24225.45,24265.15,24184.55,24231.85,0.006377111340916786,0.6377111340916786,153.54999999999927,80.60000000000218,0.3326200847232142,24223.74,24357.665,24346.309999999998,5.244328448716157,-0.006722454843754111,24078.3,24154.9,24287.65,24395.85,24636.0,1
NIFTY 50,2026-08-21,24284.05,24284.05,24206.8,24252.0,0.0008315502118081408,0.08315502118081408,20.150000000001455,77.25,0.31853043047996044,24200.940000000002,24325.8,24370.5375,5.348047747960413,-0.004678650578675225,24231.85,24078.3,24154.9,24366.0,24570.65,0
NIFTY 50,2026-08-24,24285.05,24313.0,24144.3,24219.05,-0.0013586508329209712,-0.13586508329209712,-32.95000000000073,168.70000000000073,0.696559113590338,24187.219999999998,24289.325,24381.6925,5.24973975187967,-0.0028244807546222717,24252.0,24231.85,24078.3,24287.65,24583.8,1
NIFTY 50,2026-08-25,24175.75,24334.55,24115.45,24334.55,0.004768973184332115,0.4768973184332115,115.5,219.09999999999854,0.9003659406070733,24223.15,24275.609999999997,24399.1525,5.7833156587253,0.007437414354851235,24219.05,24252.0,24231.85,24154.9,24471.7,0
NIFTY 50,2026-08-26,24341.95,24378.6,24207.75,24207.75,-0.00521069836919108,-0.521069836919108,-126.79999999999927,170.84999999999854,0.7057657155249808,24249.04,24252.79,24397.030000000002,6.23622660205068,0.005376210114501401,24334.55,24219.05,24252.0,24078.3,24435.95,0
NIFTY 50,2026-08-27,24277.6,24297.45,24090.85,24090.85,-0.004829032024868174,-0.4829032024868174,-116.90000000000146,206.60000000000218,0.8575870091756919,24220.840000000004,24222.29,24385.715,6.536016196752839,-0.0058187880826268135,24207.75,24334.55,24219.05,24231.85,24395.85,1
NIFTY 50,2026-08-28,24122.6,24188.3,24076.85,24175.65,0.0035200086339834957,0.3520008633983496,84.80000000000291,111.45000000000073,0.4610010485757393,24205.57,24203.254999999997,24375.3175,6.961268188678971,-0.0031481939633843936,24090.85,24207.75,24334.55,24252.0,24366.0,0
NIFTY 50,2026-08-31,24117.55,24128.7,23993.6,24080.4,-0.003939914748931295,-0.39399147489312947,-95.25,135.10000000000218,0.5610371920732304,24177.840000000004,24182.530000000002,24340.6225,7.041402527602106,-0.005724832311754469,24175.65,24090.85,24207.75,24219.05,24287.65,0
NIFTY 50,2026-09-01,24077.55,24143.15,23952.55,24055.8,-0.0010215777146559413,-0.10215777146559413,-24.600000000002183,190.60000000000218,0.792324512175867,24122.09,24172.62,24312.667500000003,6.562437179602043,-0.011454906706719448,24080.4,24175.65,24090.85,24334.55,24154.9,0
